p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
3.613031099732853e-17,0.5423777754945609,0.708,0.639,6.983989115783605e-13,11,Tmem60
5.4904148148940185e-17,0.9011802839845702,0.322,0.204,1.0612971837190137e-12,11,Zfp945
5.910621518338808e-17,0.8196287191367979,0.404,0.282,1.1425231394948915e-12,11,Nav1
6.174748149424135e-17,0.9148458960566197,0.327,0.207,1.1935788172836852e-12,11,Tagln3
7.464545131129212e-17,0.5079946265810734,0.678,0.578,1.4428965738472766e-12,11,Stx12
8.797268143016591e-17,0.8187371834500594,0.431,0.319,1.700511932045107e-12,11,Shisa5
9.878851322225834e-17,1.0328099423270114,0.304,0.193,1.9095819605862538e-12,11,Prickle1
1.140410605087498e-16,0.5334791531213208,0.648,0.565,2.2044136996341333e-12,11,Pde6d
1.2378398216488492e-16,0.7910163090319171,0.405,0.277,2.3927443752472255e-12,11,Fblim1
1.3325997547138871e-16,0.338753415405003,0.894,0.872,2.575915325861944e-12,11,Rtn3
1.3392379808482262e-16,0.7735197906188909,0.463,0.35,2.5887470169796214e-12,11,Ate1
1.4444466081705172e-16,0.394509321880678,0.848,0.802,2.79211529359361e-12,11,Eid1
1.581639429293202e-16,0.4427196909882862,0.795,0.757,3.0573090168237594e-12,11,Yae1d1
1.691010393178288e-16,0.3149870912366832,0.898,0.852,3.2687230900136306e-12,11,Ccdc12
1.8104610629764026e-16,0.868675611106237,0.433,0.317,3.499621234733386e-12,11,R3hdm2
2.1159187557917e-16,0.5275736079983732,0.681,0.599,4.090070954945356e-12,11,Stard7
2.771710842544611e-16,0.3871232233462124,0.845,0.817,5.357717058638733e-12,11,Fundc2
3.118595803601515e-16,0.701795878912769,0.473,0.356,6.028245688361729e-12,11,Cd47
3.1851396062043747e-16,0.29231708104548465,0.894,0.854,6.156874858793056e-12,11,Sh3glb1
3.3796707675161173e-16,0.9770586833194379,0.341,0.232,6.532903593608655e-12,11,Atg4d
3.744222881446485e-16,0.8255098704759631,0.431,0.319,7.237582829836056e-12,11,Cdc37l1
3.7669138941616174e-16,1.073862764981219,0.251,0.145,7.281444557414406e-12,11,Mme
3.7722000052613383e-16,0.4743664181756159,0.722,0.657,7.291662610170166e-12,11,Ccnt2
4.1963089162328125e-16,0.7311179553570324,0.408,0.293,8.111465135078026e-12,11,Creb3
4.35374374993876e-16,0.4290732157372571,0.779,0.711,8.415786668631622e-12,11,Emc4
4.4271893786163427e-16,0.6357740108371679,0.613,0.524,8.55775706886539e-12,11,Trabd
